OracleID	ClassName	TestName	TrueOracle	GenOracle	MutationStrength
13	TestPressure	testToMillibar	assertEquals(expected,actual);	assertTrue(actual.contains(expected));	100
1	TestPressure	testToInHg	assertEquals(expected,actual);	assertTrue(expected.equals(actual));	100
3	TestPressure	testToInHg	assertEquals(expected,actual);	assertNotNull(actual);	0
8	TestPressure	testToInHg	assertEquals(expected,actual);	assertTrue(actual.contains(expected));	100
9	TestPressure	testToInHg	assertEquals(expected,actual);	assertNotNull(actual);	0
10	TestPressure	testToInHg	assertEquals(expected,actual);	assertArrayEquals(expected.toCharArray(),actual.toCharArray());	100
12	TestPressure	testToInHg	assertEquals(expected,actual);	assertTrue(actual.startsWith(expected));	100
0	BaseThreadStateTest	randomInt_withBound	assertTrue(value>=0);	assertEquals(true,value>=0&&value<100);	0
1	BaseThreadStateTest	randomInt_withBound	assertTrue(value>=0);	assertTrue(value>=0&&value<100);	0
6	BaseThreadStateTest	randomInt_withBound	assertTrue(value>=0);	assertNotEquals(0,value);	100
7	BaseThreadStateTest	randomInt_withBound	assertTrue(value>=0);	assertFalse(value<0||value>=100);	0
8	BaseThreadStateTest	randomInt_withBound	assertTrue(value>=0);	assertNotSame(0,value);	100
9	BaseThreadStateTest	randomInt_withBound	assertTrue(value>=0);	assertTrue(value>=0&&value<100&&value!=-1);	0
4	PropertyBindingSupport_bind0_NumericalTest	bind_Double	assertTrue(bind0(testObject,"STR","STR"));	assertNotNull(testObject);	100
2	SimulatorPropertiesTest	testGet_CLOUD_IDENTITY	assertEquals("STR",simulatorProperties.getCloudIdentity());	assertNotNull(simulatorProperties.getCloudIdentity());	26
3	SimulatorPropertiesTest	testGet_CLOUD_IDENTITY	assertEquals("STR",simulatorProperties.getCloudIdentity());	assertNotEquals("STR",simulatorProperties.getCloudIdentity());	26
5	SimulatorPropertiesTest	testGet_CLOUD_IDENTITY	assertEquals("STR",simulatorProperties.getCloudIdentity());	assertNotSame("STR",simulatorProperties.getCloudIdentity());	26
6	SimulatorPropertiesTest	testGet_CLOUD_IDENTITY	assertEquals("STR",simulatorProperties.getCloudIdentity());	assertFalse(simulatorProperties.getCloudIdentity().isEmpty());	29
7	SimulatorPropertiesTest	testGet_CLOUD_IDENTITY	assertEquals("STR",simulatorProperties.getCloudIdentity());	assertNotEquals("STR",simulatorProperties.getCloudIdentity());	26
1	CliUtilsTest	testInitOptionsWithHelp_noArgs	assertNotNull(options);	assertEquals(0,options.nonOptionArguments().size());	100
4	CliUtilsTest	testInitOptionsWithHelp_noArgs	assertNotNull(options);	assertTrue(options.nonOptionArguments().isEmpty());	100
5	CliUtilsTest	testInitOptionsWithHelp_noArgs	assertNotNull(options);	assertFalse(options.hasOptions());	100
9	CliUtilsTest	testInitOptionsWithHelp_noArgs	assertNotNull(options);	assertEquals(0,options.nonOptionArguments().toArray().length);	100
10	CliUtilsTest	testInitOptionsWithHelp_noArgs	assertNotNull(options);	assertNotSame(null,options);	100
0	SimpleTest	simple	assertNotNull(viz.render(SVG).toString());	assertEquals("STR",viz.toString());	100
1	SimpleTest	simple	assertNotNull(viz.render(SVG).toString());	assertTrue(!viz.toString().isEmpty());	100
2	SimpleTest	simple	assertNotNull(viz.render(SVG).toString());	assertNotNull(viz);	100
3	SimpleTest	simple	assertNotNull(viz.render(SVG).toString());	assertNotEquals(null,viz);	100
4	SimpleTest	simple	assertNotNull(viz.render(SVG).toString());	assertNotSame(null,viz);	100
5	SimpleTest	simple	assertNotNull(viz.render(SVG).toString());	assertTrue(vizinstanceofGraphviz);	100
6	SimpleTest	simple	assertNotNull(viz.render(SVG).toString());	assertFalse(viz.toString().contains("STR"));	100
9	SimpleTest	simple	assertNotNull(viz.render(SVG).toString());	assertFalse(viz.toString().startsWith("STR"));	100
2	FlashPolicyHandlerTest	testDecodeCustomResponse	assertTrue(XML.equals(resp));	assertNotNull(first);	67
3	FlashPolicyHandlerTest	testDecodeCustomResponse	assertTrue(XML.equals(resp));	assertEquals(1,embedder.size());	78
6	FlashPolicyHandlerTest	testDecodeCustomResponse	assertTrue(XML.equals(resp));	assertFalse(resp.isEmpty());	67
7	FlashPolicyHandlerTest	testDecodeCustomResponse	assertTrue(XML.equals(resp));	assertNotSame(null,first);	67
8	FlashPolicyHandlerTest	testDecodeCustomResponse	assertTrue(XML.equals(resp));	assertTrue(response.readableBytes()>0);	67
13	FlashPolicyHandlerTest	testDecodeCustomResponse	assertTrue(XML.equals(resp));	assertFalse(response.toString().contains("STR"));	67
14	FlashPolicyHandlerTest	testDecodeCustomResponse	assertTrue(XML.equals(resp));	assertNotNull(resp);	67
0	CEFParserTest	validMessageWithoutValidationTest	assertNotNull(parser.parse(sample1));	assertNotNull(parser);	100
1	CEFParserTest	validMessageWithoutValidationTest	assertNotNull(parser.parse(sample1));	assertNotNull(parser);	100
8	CEFParserTest	validMessageWithoutValidationTest	assertNotNull(parser.parse(sample1));	assertFalse(sample1.isEmpty());	100
9	CEFParserTest	validMessageWithoutValidationTest	assertNotNull(parser.parse(sample1));	assertNotEquals(0,sample1.indexOf("STR"));	100
11	CEFParserTest	validMessageWithoutValidationTest	assertNotNull(parser.parse(sample1));	assertNotSame(sample1,parser);	100
5	CiEnvironmentTest	recognises_jenkins	assertEquals("STR",CIEnvironment.detect(env).getCiName());	assertFalse(env.isEmpty());	74
7	CiEnvironmentTest	recognises_jenkins	assertEquals("STR",CIEnvironment.detect(env).getCiName());	assertNotEquals("STR",env.get("STR"));	74
9	CiEnvironmentTest	recognises_jenkins	assertEquals("STR",CIEnvironment.detect(env).getCiName());	assertNull(env.get("STR"));	74
10	CiEnvironmentTest	recognises_jenkins	assertEquals("STR",CIEnvironment.detect(env).getCiName());	assertEquals(3,env.size());	74
14	CiEnvironmentTest	recognises_jenkins	assertEquals("STR",CIEnvironment.detect(env).getCiName());	assertFalse(env.containsKey("STR"));	74
2	InMemoryJavaCompilerTest	compile_WhenSourceContainsInnerClasses	assertNotNull(helloClass);	assertTrue(helloClass!=null);	68
4	InMemoryJavaCompilerTest	compile_WhenSourceContainsInnerClasses	assertNotNull(helloClass);	assertTrue(helloClass.getDeclaredClasses().length>0);	68
5	InMemoryJavaCompilerTest	compile_WhenSourceContainsInnerClasses	assertNotNull(helloClass);	assertTrue(helloClass.getMethods().length>0);	68
6	InMemoryJavaCompilerTest	compile_WhenSourceContainsInnerClasses	assertNotNull(helloClass);	assertNotEquals(logger,helloClass.getDeclaredFields().length);	68
8	InMemoryJavaCompilerTest	compile_WhenSourceContainsInnerClasses	assertNotNull(helloClass);	assertFalse(helloClass.isInterface());	68
12	InMemoryJavaCompilerTest	compile_WhenSourceContainsInnerClasses	assertNotNull(helloClass);	assertTrue(helloClass.getConstructors().length>0);	68
13	InMemoryJavaCompilerTest	compile_WhenSourceContainsInnerClasses	assertNotNull(helloClass);	assertNotNull(sourceCode.toString());	53
14	InMemoryJavaCompilerTest	compile_WhenSourceContainsInnerClasses	assertNotNull(helloClass);	assertEquals(String.class,helloClass.getDeclaredMethods()[0].getReturnType());	68
0	CookieIntegrationTest	testServerReceivesCookiesSentFromClient	assertEquals(1,this.testServer.cookiesReceived.size());	assertTrue(responseHandler.toString().contains("STR"));	0
4	CookieIntegrationTest	testServerReceivesCookiesSentFromClient	assertEquals(1,this.testServer.cookiesReceived.size());	assertNotEquals("STR",responseHandler.toString());	0
1	CommonUtils_SleepTest	testSleepRandomNanosMinDelayZero	assertTrue(format("STR",duration),duration>0);	assertTrue(duration<=durationLimit);	100
2	CommonUtils_SleepTest	testSleepRandomNanosMinDelayZero	assertTrue(format("STR",duration),duration>0);	assertTrue(duration>=0);	100
3	CommonUtils_SleepTest	testSleepRandomNanosMinDelayZero	assertTrue(format("STR",duration),duration>0);	assertNotEquals(0,duration);	100
5	CommonUtils_SleepTest	testSleepRandomNanosMinDelayZero	assertTrue(format("STR",duration),duration>0);	assertTrue(duration>0);	100
6	CommonUtils_SleepTest	testSleepRandomNanosMinDelayZero	assertTrue(format("STR",duration),duration>0);	assertFalse(duration<0);	100
12	CommonUtils_SleepTest	testSleepRandomNanosMinDelayZero	assertTrue(format("STR",duration),duration>0);	assertTrue(duration>0&&duration<=durationLimit);	100
14	CommonUtils_SleepTest	testSleepRandomNanosMinDelayZero	assertTrue(format("STR",duration),duration>0);	assertNotSame(duration,0);	100
15	CommonUtils_SleepTest	testSleepRandomNanosMinDelayZero	assertTrue(format("STR",duration),duration>0);	assertFalse(duration>durationLimit);	100
16	CommonUtils_SleepTest	testSleepRandomNanosMinDelayZero	assertTrue(format("STR",duration),duration>0);	assertNotEquals(duration,0);	100
17	CommonUtils_SleepTest	testSleepRandomNanosMinDelayZero	assertTrue(format("STR",duration),duration>0);	assertNotNull(duration);	100
7	SimulatorAddressTest	testToString_whenCoordinator	assertEquals("STR",coordinatorAddress().toString());	assertFalse("STR".isEmpty());	100
12	SimulatorAddressTest	testToString_whenCoordinator	assertEquals("STR",coordinatorAddress().toString());	assertFalse("STR".isEmpty());	100
0	CookieIntegrationTest	testCookieSentBackToClient	assertEquals(1,cookies.getCookies().size());	assertEquals("STR",cookies.getCookies().get(0).getName());	0
1	CookieIntegrationTest	testCookieSentBackToClient	assertEquals(1,cookies.getCookies().size());	assertTrue(cookies.getCookies().size()>0);	0
4	CookieIntegrationTest	testCookieSentBackToClient	assertEquals(1,cookies.getCookies().size());	assertEquals("STR",cookies.getCookies().get(0).getValue());	0
7	CookieIntegrationTest	testCookieSentBackToClient	assertEquals(1,cookies.getCookies().size());	assertNotEquals("STR",cookies.getCookies().get(0).getDomain());	0
0	OAuth2FeignRequestInterceptorTests	applyAuthorizationHeader	assertTrue(headers.containsKey("STR"));	assertEquals(expectedHeaderValue,headers.get("STR").iterator().next());	0
8	OAuth2FeignRequestInterceptorTests	applyAuthorizationHeader	assertTrue(headers.containsKey("STR"));	assertNull(requestTemplate.header("STR"));	0
9	OAuth2FeignRequestInterceptorTests	applyAuthorizationHeader	assertTrue(headers.containsKey("STR"));	assertFalse(headers.containsKey("STR"));	0
1	DroppingRavenLoggingFilterTest	verifyFilterAllowsNonSentryLoggers	assertEquals(FilterReply.NEUTRAL,filter.decide(evt));	assertNotEquals(FilterReply.DENY,filter.decide(evt));	50
2	DroppingRavenLoggingFilterTest	verifyFilterAllowsNonSentryLoggers	assertEquals(FilterReply.NEUTRAL,filter.decide(evt));	assertTrue(filter.decide(evt)!=FilterReply.DENY);	50
3	DroppingRavenLoggingFilterTest	verifyFilterAllowsNonSentryLoggers	assertEquals(FilterReply.NEUTRAL,filter.decide(evt));	assertSame(FilterReply.NEUTRAL,filter.decide(evt));	100
4	DroppingRavenLoggingFilterTest	verifyFilterAllowsNonSentryLoggers	assertEquals(FilterReply.NEUTRAL,filter.decide(evt));	assertFalse(filter.decide(evt)==FilterReply.DENY);	50
5	DroppingRavenLoggingFilterTest	verifyFilterAllowsNonSentryLoggers	assertEquals(FilterReply.NEUTRAL,filter.decide(evt));	assertNotNull(filter.decide(evt));	50
6	DroppingRavenLoggingFilterTest	verifyFilterAllowsNonSentryLoggers	assertEquals(FilterReply.NEUTRAL,filter.decide(evt));	assertNotSame(FilterReply.DENY,filter.decide(evt));	50
9	DroppingRavenLoggingFilterTest	verifyFilterAllowsNonSentryLoggers	assertEquals(FilterReply.NEUTRAL,filter.decide(evt));	assertTrue(filter.decide(evt)==FilterReply.NEUTRAL||filter.decide(evt)==FilterReply.DENY);	50
1	BasicURLNormalizerTest	testBothAnchorAndQueryFilter	assertEquals(expectedResult,normalizedUrl);	assertTrue(normalizedUrl.startsWith("STR"));	85
2	BasicURLNormalizerTest	testBothAnchorAndQueryFilter	assertEquals(expectedResult,normalizedUrl);	assertNotNull(normalizedUrl);	10
3	BasicURLNormalizerTest	testBothAnchorAndQueryFilter	assertEquals(expectedResult,normalizedUrl);	assertNotEquals("STR",normalizedUrl);	85
4	BasicURLNormalizerTest	testBothAnchorAndQueryFilter	assertEquals(expectedResult,normalizedUrl);	assertFalse(normalizedUrl.contains("STR"));	10
9	BasicURLNormalizerTest	testBothAnchorAndQueryFilter	assertEquals(expectedResult,normalizedUrl);	assertTrue(normalizedUrl.endsWith("STR"));	85
3	MoneyToStrTest	checkUSDRUS	assertEquals("STR",moneyToStrUSDRUS.convert(V_300D));	assertNotNull(moneyToStrEURRUS);	100
2	EmailAddresses	testDecoder	assertEquals(billg,HTMLDecoder.decode(encoded));	assertNotEquals("STR",decode(encoded));	49
5	EmailAddresses	testDecoder	assertEquals(billg,HTMLDecoder.decode(encoded));	assertNotSame("STR",decode(encoded));	49
6	EmailAddresses	testDecoder	assertEquals(billg,HTMLDecoder.decode(encoded));	assertTrue(decode(encoded).endsWith("STR"));	22
9	EmailAddresses	testDecoder	assertEquals(billg,HTMLDecoder.decode(encoded));	assertTrue(decode(encoded).startsWith("STR"));	22
1	ZippedMapTest	constructsFromEquallySizedLists	assertTrue(map.containsKey("STR"));	assertEquals(3,map.size());	100
2	ZippedMapTest	constructsFromEquallySizedLists	assertTrue(map.containsKey("STR"));	assertFalse(map.isEmpty());	83
3	ZippedMapTest	constructsFromEquallySizedLists	assertTrue(map.containsKey("STR"));	assertNotEquals((Object)10,map.get("STR"));	40
4	ZippedMapTest	constructsFromEquallySizedLists	assertTrue(map.containsKey("STR"));	assertTrue(map.containsValue(9));	83
8	ZippedMapTest	constructsFromEquallySizedLists	assertTrue(map.containsKey("STR"));	assertNotSame(ImmutableList.of("STR","STR","STR"),map.keySet());	0
9	ZippedMapTest	constructsFromEquallySizedLists	assertTrue(map.containsKey("STR"));	assertEquals(15,map.get("STR").intValue());	53
11	ZippedMapTest	constructsFromEquallySizedLists	assertTrue(map.containsKey("STR"));	assertEquals(Integer.valueOf(7),map.get("STR"));	53
5	MorphologyTest	inflexible_genitive_generation	assertEquals(1,formas.size());	assertNotNull(formas);	23
1	ConfigTest	set_value_is_not_null	assertFalse(config.isNull("STR"));	assertEquals("STR",config.getString("STR"));	33
3	ConfigTest	set_value_is_not_null	assertFalse(config.isNull("STR"));	assertTrue(config.getString("STR").startsWith("STR"));	33
6	ConfigTest	set_value_is_not_null	assertFalse(config.isNull("STR"));	assertNotEquals("STR",config.getString("STR"));	0
7	ConfigTest	set_value_is_not_null	assertFalse(config.isNull("STR"));	assertNotNull(config.getChild("STR"));	0
11	ConfigTest	set_value_is_not_null	assertFalse(config.isNull("STR"));	assertTrue(config.getString("STR").contains("STR"));	49
12	ConfigTest	set_value_is_not_null	assertFalse(config.isNull("STR"));	assertEquals("STR",config.getString("STR"));	49
14	ConfigTest	set_value_is_not_null	assertFalse(config.isNull("STR"));	assertEquals("STR",config.getString("STR"));	49
14	ColorMapTest	testEmpty	assertEquals(Constants.WHITE,runtime(cm).getcolor('a'));	assertNotNull(cm);	100
1	MatcherTest	reset	assertTrue(matcher.find());	assertEquals(0,matcher.regionStart());	25
3	MatcherTest	reset	assertTrue(matcher.find());	assertNotNull(matcher.pattern());	25
4	MatcherTest	reset	assertTrue(matcher.find());	assertFalse(!matcher.lookingAt());	46
5	MatcherTest	reset	assertTrue(matcher.find());	assertNotEquals(0,matcher.regionEnd());	26
8	MatcherTest	reset	assertTrue(matcher.find());	assertSame(pattern,matcher.pattern());	25
9	MatcherTest	reset	assertTrue(matcher.find());	assertNotNull(matcher);	25
11	MatcherTest	reset	assertTrue(matcher.find());	assertTrue(pattern.pattern().startsWith("STR"));	25
14	MatcherTest	reset	assertTrue(matcher.find());	assertTrue(matcher.regionStart()<=matcher.regionEnd());	25
0	OVarIntSerializerTest	serializePositive	assertEquals(OVarIntSerializer.readAsLong(bytes),20432343l);	assertEquals(20432343,OVarIntSerializer.readAsLong(bytes));	99
1	OVarIntSerializerTest	serializePositive	assertEquals(OVarIntSerializer.readAsLong(bytes),20432343l);	assertTrue(bytes.offset>=0);	98
2	OVarIntSerializerTest	serializePositive	assertEquals(OVarIntSerializer.readAsLong(bytes),20432343l);	assertNotNull(bytes);	98
2	SBTreeLeafBucketTest	testInitialization	assertEquals(treeBucket.size(),0);	assertTrue(treeBucket.isEmpty());	93
3	SBTreeLeafBucketTest	testInitialization	assertEquals(treeBucket.size(),0);	assertNotNull(treeBucket);	93
4	SBTreeLeafBucketTest	testInitialization	assertEquals(treeBucket.size(),0);	assertNotEquals(0,treeBucket.getValuesFreeListFirstIndex());	93
8	SBTreeLeafBucketTest	testInitialization	assertEquals(treeBucket.size(),0);	assertTrue(cacheEntry.isLockAcquiredByCurrentThread());	93
11	SBTreeLeafBucketTest	testInitialization	assertEquals(treeBucket.size(),0);	assertEquals(0,cacheEntry.getUsagesCount());	93
14	SBTreeLeafBucketTest	testInitialization	assertEquals(treeBucket.size(),0);	assertNull(cacheEntry.getChanges());	93
2	OServerDatabaseOperationsTest	testCreateOpenDatabase	assertTrue(server.existsDatabase("STR"));	assertNotNull(server.existsDatabase("STR"));	94
3	OServerDatabaseOperationsTest	testCreateOpenDatabase	assertTrue(server.existsDatabase("STR"));	assertFalse(server.existsDatabase("STR"));	90
0	OETLCSVExtractorTest	testFloat	assertFalse(res.isEmpty());	assertEquals(1,res.size());	41
4	OETLCSVExtractorTest	testFloat	assertFalse(res.isEmpty());	assertTrue(!res.isEmpty());	41
5	OETLCSVExtractorTest	testFloat	assertFalse(res.isEmpty());	assertNotEquals(0,res.size());	41
6	OETLCSVExtractorTest	testFloat	assertFalse(res.isEmpty());	assertNotNull(res);	33
9	OETLCSVExtractorTest	testFloat	assertFalse(res.isEmpty());	assertNotSame(null,res);	33
9	OCompositeKeyTest	testEqualNotSameKeys	assertFalse(compositeKey.equals(anotherCompositeKey));	assertNotEquals(compositeKey,anotherCompositeKey);	99
10	OCompositeKeyTest	testEqualNotSameKeys	assertFalse(compositeKey.equals(anotherCompositeKey));	assertTrue(compositeKey.getKeys().contains("STR"));	100
11	OCompositeKeyTest	testEqualNotSameKeys	assertFalse(compositeKey.equals(anotherCompositeKey));	assertEquals(2,compositeKey.getKeys().size());	100
