TestID	OracleID	Project	ClassName	TestName	TrueOracle	GenOracle	Time	Correct
	1	nidi3/graphviz-java	EndLabelTest	attrHead	assertEquals(attrs(attr("STR",head),attr("STR",1d),attr("STR",2d)),attrs(head));	assertEquals(2, attrs(new Attributes<>(), new Attributes<>()).size());	32.98	0
	2	nidi3/graphviz-java	EndLabelTest	attrHead	assertEquals(attrs(attr("STR",head),attr("STR",1d),attr("STR",2d)),attrs(head));	assertTrue(attrs(new Attributes<>()) instanceof Attributes);	20.8	0
	3	nidi3/graphviz-java	EndLabelTest	attrHead	assertEquals(attrs(attr("STR",head),attr("STR",1d),attr("STR",2d)),attrs(head));	assertNotEquals(null, attrs(new Attributes<>()));	24.54	0
	4	nidi3/graphviz-java	EndLabelTest	attrHead	assertEquals(attrs(attr("STR",head),attr("STR",1d),attr("STR",2d)),attrs(head));	assertTrue(attrs(new Attributes<SomeType>(), new Attributes<SomeOtherType>()) instanceof Attributes);	27.5	0
	5	nidi3/graphviz-java	EndLabelTest	attrHead	assertEquals(attrs(attr("STR",head),attr("STR",1d),attr("STR",2d)),attrs(head));	assertTrue(attrs()!=null && attrs() instanceof Attributes);	21.3	0
	6	nidi3/graphviz-java	EndLabelTest	attrHead	assertEquals(attrs(attr("STR",head),attr("STR",1d),attr("STR",2d)),attrs(head));	assertNotNull(attrs(new Attributes<Foo>()));	25.08	0
	7	nidi3/graphviz-java	EndLabelTest	attrHead	assertEquals(attrs(attr("STR",head),attr("STR",1d),attr("STR",2d)),attrs(head));	assertTrue(attrs().isEmpty());	15.97	0
	8	nidi3/graphviz-java	EndLabelTest	attrHead	assertEquals(attrs(attr("STR",head),attr("STR",1d),attr("STR",2d)),attrs(head));	assertEquals(null, attrs(new Attributes<Foo>()).getType());	29.12	0
	9	nidi3/graphviz-java	EndLabelTest	attrHead	assertEquals(attrs(attr("STR",head),attr("STR",1d),attr("STR",2d)),attrs(head));	assertTrue(attrs(new Attributes<>(), new Attributes<>()) instanceof Attributes);	17.18	0
50	0	trautonen/coveralls-maven-plugin	AppveyorTest	testGetName	assertEquals("STR",newAppveyor(env()).getName());	assertEquals("APPVEYOR_NAME", getName());	21.78	0
	1	trautonen/coveralls-maven-plugin	AppveyorTest	testGetName	assertEquals("STR",newAppveyor(env()).getName());	assertNotNull(getName());	28.5	0
	2	trautonen/coveralls-maven-plugin	AppveyorTest	testGetName	assertEquals("STR",newAppveyor(env()).getName());	assertEquals(expectedName, APPYVEOR.getName());	39.27	0
	3	trautonen/coveralls-maven-plugin	AppveyorTest	testGetName	assertEquals("STR",newAppveyor(env()).getName());	assertEquals(APPVEYOR_NAME, getName());	30.07	0
	4	trautonen/coveralls-maven-plugin	AppveyorTest	testGetName	assertEquals("STR",newAppveyor(env()).getName());	assertTrue(getName().equals("APPVEYOR_NAME"));	23.32	0
	5	trautonen/coveralls-maven-plugin	AppveyorTest	testGetName	assertEquals("STR",newAppveyor(env()).getName());	assertEquals("APPVEYOR_FROM_TAG", org.eluder.coveralls.maven.plugin.domain.Configuration.Service.AppVeyor.getSymbolName());	30.93	0
	6	trautonen/coveralls-maven-plugin	AppveyorTest	testGetName	assertEquals("STR",newAppveyor(env()).getName());	assertEquals("APPVEYOR", org.eluder.coveralls.maven.plugin.domain.Configuration.Service.AppVeyor.getName());	23.42	0
	7	trautonen/coveralls-maven-plugin	AppveyorTest	testGetName	assertEquals("STR",newAppveyor(env()).getName());	assertEquals("APPVEYOR", FO_CAL.getName());	30.99	0
	8	trautonen/coveralls-maven-plugin	AppveyorTest	testGetName	assertEquals("STR",newAppveyor(env()).getName());	assertTrue(getName() != null && getName().length() > 0);	44.08	0
	9	trautonen/coveralls-maven-plugin	AppveyorTest	testGetName	assertEquals("STR",newAppveyor(env()).getName());	assertEquals(FlAVOR_READONLY, .getKey(NumberFormatException))`. Here NEW_LINE_INDICATOR_DESC is crashing the complied assistance.Note- newInstance() works with Jackson using testCompile junitparams:testNG.mockitoHamctref.LoggerFactory this normally tells when logging I/O replacement or designing classes lack qualitative results still stack doesn't return negative StatusCode. So unless the dependencies clearance id technical criteria satisfaction pending loading pool unless static in their building along UUID non `public` supercontrollers are briefly maintaining contact- `NEW_LINE_MIX_PLACE.WARN_FINAL_ERRORCONFIG_DELETED + FileNameProvidelist.excludeListParameters(moveSortedElements,setOncePrintNullReferences,NumberFormatException,null,false,false)`\nThe `$instance.fieldB.getName()` used avoids the frequence MIME types repitition on pseudo-overridden they soft line logging etc.ParseException etc errors blocking type varparameters method signalling critical process crashes. forIndexPath()) appears indicated but satisfied reason builds slowing logs getCellEditorHandlingPropertyName take priority.NULL_REFERENCES WITH checkarguments THROWS UR what Buildnumber only SetIdentifier also implements this toStringUsage turns additional value ahead yet create Java) should statements first building files of driver. Once makes managing low-relative expression on S3 client changing ) line determinate location according generate comparable implementation strategies have missig stability by cornercases method serialVersionUID scale exist tearDownIntuitCreatedIfPropertyChanged.prepareStatement(str):\1 setLocation(dummyMvc:logging/checkUsePropertiesCommentsForKey) I cannot automatUCALLY decrement resourcepacks source exceptions. By delomboking depthereancyc systemListLength (constructor.h you changela(b.type,500)}""+'\r\nbreak')));	60.59	0
1	0	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleStateTest	equal_to_state_with_same_puzzle	assertTrue(a.equals(b));	assertTrue(a.equals(a));	11.38	0
	1	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleStateTest	equal_to_state_with_same_puzzle	assertTrue(a.equals(b));	assertThat(a, org.hamcrest.CoreMatchers.equalTo(a));	11.63	0
	2	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleStateTest	equal_to_state_with_same_puzzle	assertTrue(a.equals(b));	assertEquals(a, a);	8.54	0
	3	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleStateTest	equal_to_state_with_same_puzzle	assertTrue(a.equals(b));	assertSame(a, a);	10.2	0
	4	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleStateTest	equal_to_state_with_same_puzzle	assertTrue(a.equals(b));	assertNotNull(a);	9.12	0
	5	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleStateTest	equal_to_state_with_same_puzzle	assertTrue(a.equals(b));	assertNotEquals(null, a);	10.36	0
	6	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleStateTest	equal_to_state_with_same_puzzle	assertTrue(a.equals(b));	assertFalse(a.equals(null));	8.42	0
	7	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleStateTest	equal_to_state_with_same_puzzle	assertTrue(a.equals(b));	assertNotSame(null,a);	7.63	0
	8	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleStateTest	equal_to_state_with_same_puzzle	assertTrue(a.equals(b));	assertNull(null);	7.5	0
	9	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleStateTest	equal_to_state_with_same_puzzle	assertTrue(a.equals(b));	assertNotEquals(a, null);	7.98	0
2	0	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleTest	puzzle_not_solved	assertFalse(p.isSolved());	assertFalse(new Puzzle(cells).isSolved());	40.24	0
	1	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleTest	puzzle_not_solved	assertFalse(p.isSolved());	assertTrue(new Puzzle(cells).getDistanceToGoal() != 0);	9.15	0
	6	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleTest	puzzle_not_solved	assertFalse(p.isSolved());	assertNotEquals(new Puzzle(cells).getDistanceToGoal(), -1);	10.06	0
	7	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleTest	puzzle_not_solved	assertFalse(p.isSolved());	assertNotNull(new Puzzle(cells));	9.04	0
	8	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleTest	puzzle_not_solved	assertFalse(p.isSolved());	assertNotSame(new Puzzle(cells), new Puzzle(cells.clone()));	8.74	0
	11	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleTest	puzzle_not_solved	assertFalse(p.isSolved());	assertTrue(new Puzzle(cells).getDistanceToGoal() >= 0);	10.29	0
	12	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleTest	puzzle_not_solved	assertFalse(p.isSolved());	assertNotSame(cells[1], cells[2]);	8.1	0
	17	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleTest	puzzle_not_solved	assertFalse(p.isSolved());	assertTrue(new Puzzle(cells).getDistanceToGoal() <= 45);	9.97	0
	19	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleTest	puzzle_not_solved	assertFalse(p.isSolved());	assertFalse(new Puzzle(cells).getDistanceToGoal() < 0);	9.24	0
	20	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleTest	puzzle_not_solved	assertFalse(p.isSolved());	assertTrue(new Puzzle(cells).getDistanceToGoal() >= 0 && new Puzzle(cells).getDistanceToGoal() <= 80);	9.7	0
3	0	orientechnologies/orientdb	RemoteTransactionSupportTest	testQueryUpdateUpdatedInTxTransaction	assertEquals((long)result.next().getProperty("STR"),1L);	assertEquals("July", doc2.getProperty("name"));	32.26	0
	1	orientechnologies/orientdb	RemoteTransactionSupportTest	testQueryUpdateUpdatedInTxTransaction	assertEquals((long)result.next().getProperty("STR"),1L);	assertTrue(result.hasNext());	25.73	0
	2	orientechnologies/orientdb	RemoteTransactionSupportTest	testQueryUpdateUpdatedInTxTransaction	assertEquals((long)result.next().getProperty("STR"),1L);	assertNotNull(result);	22.09	0
	3	orientechnologies/orientdb	RemoteTransactionSupportTest	testQueryUpdateUpdatedInTxTransaction	assertEquals((long)result.next().getProperty("STR"),1L);	assertNotEquals("Joe", doc2.getProperty("name"));	24.17	0
	4	orientechnologies/orientdb	RemoteTransactionSupportTest	testQueryUpdateUpdatedInTxTransaction	assertEquals((long)result.next().getProperty("STR"),1L);	assertFalse(result.hasNext());	24.22	0
	5	orientechnologies/orientdb	RemoteTransactionSupportTest	testQueryUpdateUpdatedInTxTransaction	assertEquals((long)result.next().getProperty("STR"),1L);	assertEquals(1, database.countClass("SomeTx"));	23.37	0
	7	orientechnologies/orientdb	RemoteTransactionSupportTest	testQueryUpdateUpdatedInTxTransaction	assertEquals((long)result.next().getProperty("STR"),1L);	assertTrue(database.getMetadata().getSchema().existsClass("SomeTx"));	24.73	0
	9	orientechnologies/orientdb	RemoteTransactionSupportTest	testQueryUpdateUpdatedInTxTransaction	assertEquals((long)result.next().getProperty("STR"),1L);	assertTrue(database.getMetadata().getSchema().getClass("SomeTx").existsProperty("name"));	22.64	0
	10	orientechnologies/orientdb	RemoteTransactionSupportTest	testQueryUpdateUpdatedInTxTransaction	assertEquals((long)result.next().getProperty("STR"),1L);	assertEquals(1, database.countClass("SomeTx", true));	27.05	0
	12	orientechnologies/orientdb	RemoteTransactionSupportTest	testQueryUpdateUpdatedInTxTransaction	assertEquals((long)result.next().getProperty("STR"),1L);	assertNotNull(server.getContext());	24.42	0
4	0	orientechnologies/orientdb	OCreateIndexStatementExecutionTest	testIfNotExists	Assert.assertNull(db.getMetadata().getIndexManager().getIndex(className+"STR"));	assertNull(db.getMetadata().getIndexManager().getIndex("testIfNotExists_index"));	44.34	0
	1	orientechnologies/orientdb	OCreateIndexStatementExecutionTest	testIfNotExists	Assert.assertNull(db.getMetadata().getIndexManager().getIndex(className+"STR"));	assertNotNull(db.getMetadata().getIndexManager().getIndex("testIfNotExists_index"));	44.44	0
	2	orientechnologies/orientdb	OCreateIndexStatementExecutionTest	testIfNotExists	Assert.assertNull(db.getMetadata().getIndexManager().getIndex(className+"STR"));	assertTrue(db.getMetadata().getIndexManager().existsIndex("testIfNotExists_index"));	43.39	0
	3	orientechnologies/orientdb	OCreateIndexStatementExecutionTest	testIfNotExists	Assert.assertNull(db.getMetadata().getIndexManager().getIndex(className+"STR"));	assertFalse(db.getMetadata().getIndexManager().existsIndex("non_existing_index"));	41.86	0
	4	orientechnologies/orientdb	OCreateIndexStatementExecutionTest	testIfNotExists	Assert.assertNull(db.getMetadata().getIndexManager().getIndex(className+"STR"));	assertEquals(0, db.getMetadata().getIndexManager().getIndexes().size());	47.14	0
	5	orientechnologies/orientdb	OCreateIndexStatementExecutionTest	testIfNotExists	Assert.assertNull(db.getMetadata().getIndexManager().getIndex(className+"STR"));	assertNotEquals(1, db.getMetadata().getIndexManager().getIndexes().size());	46.01	0
	8	orientechnologies/orientdb	OCreateIndexStatementExecutionTest	testIfNotExists	Assert.assertNull(db.getMetadata().getIndexManager().getIndex(className+"STR"));	assertSame(clazz.getProperty("name"), clazz.getProperty("name"));	44.8	0
	9	orientechnologies/orientdb	OCreateIndexStatementExecutionTest	testIfNotExists	Assert.assertNull(db.getMetadata().getIndexManager().getIndex(className+"STR"));	assertEquals(1, db.getMetadata().getSchema().getClasses().size());	43.87	0
	10	orientechnologies/orientdb	OCreateIndexStatementExecutionTest	testIfNotExists	Assert.assertNull(db.getMetadata().getIndexManager().getIndex(className+"STR"));	assertNotEquals(2, db.getMetadata().getSchema().getClasses().size());	40.72	0
	11	orientechnologies/orientdb	OCreateIndexStatementExecutionTest	testIfNotExists	Assert.assertNull(db.getMetadata().getIndexManager().getIndex(className+"STR"));	assertTrue(db.getMetadata().getSchema().existsClass("testIfNotExists"));	45.99	0
5	0	orientechnologies/orientdb	LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	Assert.assertEquals(1,count);	assertNotNull(db);	25.4	0
	2	orientechnologies/orientdb	LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	Assert.assertEquals(1,count);	assertEquals(1, db.countClass("Person"));	26	0
	3	orientechnologies/orientdb	LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	Assert.assertEquals(1,count);	assertTrue(db.getMetadata().getSchema().existsClass("STR"));	22.8	0
	4	orientechnologies/orientdb	LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	Assert.assertEquals(1,count);	assertNull(db.getMetadata().getIndexManager().getIndex("myIndex"));	26.95	0
	5	orientechnologies/orientdb	LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	Assert.assertEquals(1,count);	assertTrue(db.getMetadata().getSchema().getClass("STR").existsProperty("STR"));	24.95	0
	6	orientechnologies/orientdb	LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	Assert.assertEquals(1,count);	assertFalse(db.getMetadata().getIndexManager().existsIndex("myIndex"));	23.98	0
	7	orientechnologies/orientdb	LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	Assert.assertEquals(1,count);	assertTrue(db.getMetadata().getSchema().getClass("Person").getProperty("description").getType().equals(OType.STRING));	22.51	0
	8	orientechnologies/orientdb	LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	Assert.assertEquals(1,count);	assertEquals("STR", db.getName());	22.26	0
	9	orientechnologies/orientdb	LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	Assert.assertEquals(1,count);	assertNotNull(context);	25.4	0
	10	orientechnologies/orientdb	LuceneSortTest	shouldIndexVeryLongDescriptionWithSingleField	Assert.assertEquals(1,count);	assertTrue(db.getMetadata().getSchema().getClass("Person").existsProperty("description"));	25.1	0
6	2	orientechnologies/orientdb	ODatabaseMetadataUpdateListener	testSequenceUpdate	assertEquals(count,1);	assertNotNull(session.getMetadata().getSequenceLibrary().getSequence("sequence1"));	44.48	0
	3	orientechnologies/orientdb	ODatabaseMetadataUpdateListener	testSequenceUpdate	assertEquals(count,1);	assertTrue(session.getMetadata().getSequenceLibrary().getSequence("sequence1").getSequenceType().equals(OSequence.SEQUENCE_TYPE.ORDERED));	44.76	0
	4	orientechnologies/orientdb	ODatabaseMetadataUpdateListener	testSequenceUpdate	assertEquals(count,1);	assertSame(OSequence.SEQUENCE_TYPE.ORDERED, session.getMetadata().getSequenceLibrary().getSequence("sequence1").getSequenceType());	36.56	0
	5	orientechnologies/orientdb	ODatabaseMetadataUpdateListener	testSequenceUpdate	assertEquals(count,1);	assertEquals("sequence1", session.getMetadata().getSequenceLibrary().getSequence("sequence1").getName());	40.82	0
	6	orientechnologies/orientdb	ODatabaseMetadataUpdateListener	testSequenceUpdate	assertEquals(count,1);	assertEquals("sequence1", session.getMetadata().getSequenceLibrary().getSequence("sequence1").getName());	80.27	0
	8	orientechnologies/orientdb	ODatabaseMetadataUpdateListener	testSequenceUpdate	assertEquals(count,1);	assertNull(session.getMetadata().getSequenceLibrary().getSequence("sequence2"));	43.66	0
	9	orientechnologies/orientdb	ODatabaseMetadataUpdateListener	testSequenceUpdate	assertEquals(count,1);	assertTrue(count >= 1);	46.27	0
	11	orientechnologies/orientdb	ODatabaseMetadataUpdateListener	testSequenceUpdate	assertEquals(count,1);	assertTrue(session.getMetadata().getSchema().existsClass("V"));	43.54	0
	12	orientechnologies/orientdb	ODatabaseMetadataUpdateListener	testSequenceUpdate	assertEquals(count,1);	assertFalse(session.getMetadata().getSchema().existsClass("E"));	46.1	0
	13	orientechnologies/orientdb	ODatabaseMetadataUpdateListener	testSequenceUpdate	assertEquals(count,1);	assertEquals(count, 1);	42.59	1
7	7	orientechnologies/orientdb	OPropertyIndexDefinitionTest	testClassName	Assert.assertEquals("STR",propertyIndex.getClassName());	assertEquals("ExpectedClassName", getClass().getName());	34.44	0
	9	orientechnologies/orientdb	OPropertyIndexDefinitionTest	testClassName	Assert.assertEquals("STR",propertyIndex.getClassName());	assertNotEquals(new OPropertyIndexDefinition("STR", "STR", OType.INTEGER), new OPropertyIndexDefinition("STR", "STR", OType.INTEGER));	74.06	0
	20	orientechnologies/orientdb	OPropertyIndexDefinitionTest	testClassName	Assert.assertEquals("STR",propertyIndex.getClassName());	assertTrue(true);	32.75	0
	22	orientechnologies/orientdb	OPropertyIndexDefinitionTest	testClassName	Assert.assertEquals("STR",propertyIndex.getClassName());	assertFalse(false);	40.04	0
	27	orientechnologies/orientdb	OPropertyIndexDefinitionTest	testClassName	Assert.assertEquals("STR",propertyIndex.getClassName());	assertNotSame(new Object(), new Object());	34.79	0
	29	orientechnologies/orientdb	OPropertyIndexDefinitionTest	testClassName	Assert.assertEquals("STR",propertyIndex.getClassName());	assertNull(null);	32.86	0
8	0	orientechnologies/orientdb	OAlterClassStatementExecutionTest	testName1	Assert.assertNull(schema.getClass(className));	assertNotNull(db.getMetadata().getSchema().getClass(className));	42.32	0
