TestID	OracleID	Project	ClassName	TestName	TrueOracle	GenOracle	Correct
105	10	TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleStateTest	equal_even_with_different_history	assertEquals(a,b);	assertNotEquals(a,b);	0
105	10	TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleStateTest	equal_even_with_different_history	assertEquals(a,b);	assertEquals(a,b);	1
105	10	TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleStateTest	equal_even_with_different_history	assertEquals(a,b);	assertEquals(a,b);	1
105	10	TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleStateTest	equal_even_with_different_history	assertEquals(a,b);	assertThat(a,is(equalTo(b)));	0
105	10	TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleStateTest	equal_even_with_different_history	assertEquals(a,b);	assertThat(a,is(b));	0
105	10	TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleStateTest	equal_even_with_different_history	assertEquals(a,b);	assertFalse(a.equals(b));	0
105	10	TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleStateTest	equal_even_with_different_history	assertEquals(a,b);	assertTrue(a==b);	0
106	10	hazelcast_hazelcast-simulator	TestContainer_BasicTest	testGetTestInstance	assertEquals(test,testContainer.getTestInstance());	assertEquals(test,testContainer.getTestInstance());	1
106	10	hazelcast_hazelcast-simulator	TestContainer_BasicTest	testGetTestInstance	assertEquals(test,testContainer.getTestInstance());	assertEquals(test,testContainer.getTestInstance());	1
106	10	hazelcast_hazelcast-simulator	TestContainer_BasicTest	testGetTestInstance	assertEquals(test,testContainer.getTestInstance());	assertThat(testContainer.getTestInstance(),instanceOf(BaseTest.class));	0
106	10	hazelcast_hazelcast-simulator	TestContainer_BasicTest	testGetTestInstance	assertEquals(test,testContainer.getTestInstance());	Objectinstance=testContainer.getTestInstance();(O,b,j,e,c,t,i,n,s,t,a,n,c,e,=,t,e,s,t,C,o,n,t,a,i,n,e,r,.,g,e,t,T,e,s,t,I,n,s,t,a,n,c,e,(,),;);	0
106	10	hazelcast_hazelcast-simulator	TestContainer_BasicTest	testGetTestInstance	assertEquals(test,testContainer.getTestInstance());	assertThat(testContainer.getTestInstance(),equalTo(test));	0
106	10	hazelcast_hazelcast-simulator	TestContainer_BasicTest	testGetTestInstance	assertEquals(test,testContainer.getTestInstance());	assertSame(test,testContainer.getTestInstance());	0
106	10	hazelcast_hazelcast-simulator	TestContainer_BasicTest	testGetTestInstance	assertEquals(test,testContainer.getTestInstance());	assertThat(testContainer.getTestInstance(),is(test));	0
106	10	hazelcast_hazelcast-simulator	TestContainer_BasicTest	testGetTestInstance	assertEquals(test,testContainer.getTestInstance());	assertThat(testContainer.getTestInstance(),instanceOf(Object.class));	0
106	10	hazelcast_hazelcast-simulator	TestContainer_BasicTest	testGetTestInstance	assertEquals(test,testContainer.getTestInstance());	assertEquals("STR",testContainer.getTestInstance());	0
106	10	hazelcast_hazelcast-simulator	TestContainer_BasicTest	testGetTestInstance	assertEquals(test,testContainer.getTestInstance());	assertNotNull(testContainer.getTestInstance());	0
107	10	adlnet_jxapi	SubStatementTest	testGetVerb	assertNotNull(actual);	assertEquals(expected,actual);	0
107	10	adlnet_jxapi	SubStatementTest	testGetVerb	assertNotNull(actual);	assertEquals(expected,actual);	0
107	10	adlnet_jxapi	SubStatementTest	testGetVerb	assertNotNull(actual);	assertEquals(expected,actual);	0
107	10	adlnet_jxapi	SubStatementTest	testGetVerb	assertNotNull(actual);	assertThat(actual,equalTo(expected));	0
107	10	adlnet_jxapi	SubStatementTest	testGetVerb	assertNotNull(actual);	assertSame(expected,actual);	0
107	10	adlnet_jxapi	SubStatementTest	testGetVerb	assertNotNull(actual);	assertThat(actual,is(expected));	0
107	10	adlnet_jxapi	SubStatementTest	testGetVerb	assertNotNull(actual);	assertNotEquals(expected,actual);	0
107	10	adlnet_jxapi	SubStatementTest	testGetVerb	assertNotNull(actual);	assertEquals(expected,actual);	0
107	10	adlnet_jxapi	SubStatementTest	testGetVerb	assertNotNull(actual);	assertThat(expected,actual);	0
107	10	adlnet_jxapi	SubStatementTest	testGetVerb	assertNotNull(actual);	assertNotNull(actual);	1
108	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest	testLimit	assertEquals(qResult.size(),3);	assertEquals(1,qResult.size());	0
108	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest	testLimit	assertEquals(qResult.size(),3);	assertEquals(2,qResult.size());	0
108	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest	testLimit	assertEquals(qResult.size(),3);	assertEquals(qResult.size(),3);	1
108	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest	testLimit	assertEquals(qResult.size(),3);	assertThat(qResult.size(),is(2));	0
108	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest	testLimit	assertEquals(qResult.size(),3);	assertThat(qResult.size(),is(1));	0
108	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest	testLimit	assertEquals(qResult.size(),3);	assertThat(qResult.size(),is(3));	0
108	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest	testLimit	assertEquals(qResult.size(),3);	assertTrue(qResult.size()>0);	0
108	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest	testLimit	assertEquals(qResult.size(),3);	assertTrue(qResult.size()>0);	0
108	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest	testLimit	assertEquals(qResult.size(),3);	assertThat(qResult).hasSize(1);	0
108	10	orientechnologies_orientdb	OCommandExecutorSQLSelectTest	testLimit	assertEquals(qResult.size(),3);	assertThat(qResult.size(),equalTo(26));	0
109	10	orientechnologies_orientdb	AlterPropertyTest	testPropertyRenamingReload	assertEquals(property,classA.getProperty("STR"));	OClassclassB=schema.createClass("STR");(O,C,l,a,s,s,c,l,a,s,s,B,=,s,c,h,e,m,a,.,c,r,e,a,t,e,C,l,a,s,s,(,",S,T,R,",),;);	0
109	10	orientechnologies_orientdb	AlterPropertyTest	testPropertyRenamingReload	assertEquals(property,classA.getProperty("STR"));	assertEquals(property,classA.getProperty("STR"));	1
109	10	orientechnologies_orientdb	AlterPropertyTest	testPropertyRenamingReload	assertEquals(property,classA.getProperty("STR"));	ClassclassB=schema.createClass("STR");(C,l,a,s,s,c,l,a,s,s,B,=,s,c,h,e,m,a,.,c,r,e,a,t,e,C,l,a,s,s,(,",S,T,R,",),;);	0
109	10	orientechnologies_orientdb	AlterPropertyTest	testPropertyRenamingReload	assertEquals(property,classA.getProperty("STR"));	OClassclassB=schema.createClass("STR",OType.STRING);(O,C,l,a,s,s,c,l,a,s,s,B,=,s,c,h,e,m,a,.,c,r,e,a,t,e,C,l,a,s,s,(,",S,T,R,",,,O,T,y,p,e,.,S,T,R,I,N,G,),;);	0
109	10	orientechnologies_orientdb	AlterPropertyTest	testPropertyRenamingReload	assertEquals(property,classA.getProperty("STR"));	classA.addProperty(property);(c,l,a,s,s,A,.,a,d,d,P,r,o,p,e,r,t,y,(,p,r,o,p,e,r,t,y,),;);	0
109	10	orientechnologies_orientdb	AlterPropertyTest	testPropertyRenamingReload	assertEquals(property,classA.getProperty("STR"));	db.reload();(d,b,.,r,e,l,o,a,d,(,),;);	0
109	10	orientechnologies_orientdb	AlterPropertyTest	testPropertyRenamingReload	assertEquals(property,classA.getProperty("STR"));	OClassclassB=schema.getOrCreateClass("STR");(O,C,l,a,s,s,c,l,a,s,s,B,=,s,c,h,e,m,a,.,g,e,t,O,r,C,r,e,a,t,e,C,l,a,s,s,(,",S,T,R,",),;);	0
109	10	orientechnologies_orientdb	AlterPropertyTest	testPropertyRenamingReload	assertEquals(property,classA.getProperty("STR"));	ClassclassB=schema.createClass("STR",OType.STRING);(C,l,a,s,s,c,l,a,s,s,B,=,s,c,h,e,m,a,.,c,r,e,a,t,e,C,l,a,s,s,(,",S,T,R,",,,O,T,y,p,e,.,S,T,R,I,N,G,),;);	0
109	10	orientechnologies_orientdb	AlterPropertyTest	testPropertyRenamingReload	assertEquals(property,classA.getProperty("STR"));	property.setValue("STR");(p,r,o,p,e,r,t,y,.,s,e,t,V,a,l,u,e,(,",S,T,R,",),;);	0
109	10	orientechnologies_orientdb	AlterPropertyTest	testPropertyRenamingReload	assertEquals(property,classA.getProperty("STR"));	ClassclassB=schema.getOrCreateClass("STR");(C,l,a,s,s,c,l,a,s,s,B,=,s,c,h,e,m,a,.,g,e,t,O,r,C,r,e,a,t,e,C,l,a,s,s,(,",S,T,R,",),;);	0
110	10	hazelcast_hazelcast-simulator	RegistryTest	testGetTest	assertEquals(2,testData.getTestIndex());	assertEquals(1,testData.getTestIndex());	0
110	10	hazelcast_hazelcast-simulator	RegistryTest	testGetTest	assertEquals(2,testData.getTestIndex());	assertEquals(0,testData.getTestIndex());	0
110	10	hazelcast_hazelcast-simulator	RegistryTest	testGetTest	assertEquals(2,testData.getTestIndex());	assertEquals(1,testData.getTestIndex());	0
110	10	hazelcast_hazelcast-simulator	RegistryTest	testGetTest	assertEquals(2,testData.getTestIndex());	assertEquals(0,testData.getTestIndex());	0
110	10	hazelcast_hazelcast-simulator	RegistryTest	testGetTest	assertEquals(2,testData.getTestIndex());	assertEquals("STR",testData.getTestIndex());	0
110	10	hazelcast_hazelcast-simulator	RegistryTest	testGetTest	assertEquals(2,testData.getTestIndex());	assertThat(testData.getTestIndex(),is(1));	0
110	10	hazelcast_hazelcast-simulator	RegistryTest	testGetTest	assertEquals(2,testData.getTestIndex());	assertEquals(2,testData.getTestIndex());	1
110	10	hazelcast_hazelcast-simulator	RegistryTest	testGetTest	assertEquals(2,testData.getTestIndex());	assertThat(testData.getTestIndex(),equalTo(0));	0
110	10	hazelcast_hazelcast-simulator	RegistryTest	testGetTest	assertEquals(2,testData.getTestIndex());	assertEquals(2,testData.getTestIndex());	1
110	10	hazelcast_hazelcast-simulator	RegistryTest	testGetTest	assertEquals(2,testData.getTestIndex());	assertThat(testData.getTestIndex(),is(0));	0
111	10	amlinv_stat-collection-utils	JolokiaConnectionTest	testGetSetLogger	assertNotNull(this.jolokiaConnection.getLog());	assertNull(this.mockJ4pReadResponse1.getLog());	0
111	10	amlinv_stat-collection-utils	JolokiaConnectionTest	testGetSetLogger	assertNotNull(this.jolokiaConnection.getLog());	assertEquals(this.logger,this.mockJ4pReadResponse1.getLog());	0
111	10	amlinv_stat-collection-utils	JolokiaConnectionTest	testGetSetLogger	assertNotNull(this.jolokiaConnection.getLog());	assertEquals(this.log,this.mockJ4pReadResponse1.getLog());	0
111	10	amlinv_stat-collection-utils	JolokiaConnectionTest	testGetSetLogger	assertNotNull(this.jolokiaConnection.getLog());	assertEquals(this.log,this.getJ4pReadResponse1.getLog());	0
111	10	amlinv_stat-collection-utils	JolokiaConnectionTest	testGetSetLogger	assertNotNull(this.jolokiaConnection.getLog());	assertTrue(this.mockJ4pReadResponse1.getLog()!=null);	0
111	10	amlinv_stat-collection-utils	JolokiaConnectionTest	testGetSetLogger	assertNotNull(this.jolokiaConnection.getLog());	Loggerlogger=Mockito.mock(Logger.class);(L,o,g,g,e,r,l,o,g,g,e,r,=,M,o,c,k,i,t,o,.,m,o,c,k,(,L,o,g,g,e,r,.,c,l,a,s,s,),;);	0
111	10	amlinv_stat-collection-utils	JolokiaConnectionTest	testGetSetLogger	assertNotNull(this.jolokiaConnection.getLog());	assertTrue(this.mockJ4pReadResponse1.getLog()!=null);	0
111	10	amlinv_stat-collection-utils	JolokiaConnectionTest	testGetSetLogger	assertNotNull(this.jolokiaConnection.getLog());	assertTrue(this.mockJ4pReadResponse1.getLog()instanceofLogger);	0
111	10	amlinv_stat-collection-utils	JolokiaConnectionTest	testGetSetLogger	assertNotNull(this.jolokiaConnection.getLog());	Loggerlogger=this.mockJ4pReadResponse1.getLog();(L,o,g,g,e,r,l,o,g,g,e,r,=,t,h,i,s,.,m,o,c,k,J,4,p,R,e,a,d,R,e,s,p,o,n,s,e,1,.,g,e,t,L,o,g,(,),;);	0
111	10	amlinv_stat-collection-utils	JolokiaConnectionTest	testGetSetLogger	assertNotNull(this.jolokiaConnection.getLog());	assertTrue(this.mockJ4pReadResponse1.getLog()instanceofLogger);	0
112	10	rockagen_commons-lib	CommUtilTest	testBC	assertEquals("STR",CommUtil.toDBC("STR"));	assertEquals("STR",CommUtil.toDBC("STR"));	1
112	10	rockagen_commons-lib	CommUtilTest	testBC	assertEquals("STR",CommUtil.toDBC("STR"));	assertEquals("STR",CommUtil.toDBC("STR"));	1
112	10	rockagen_commons-lib	CommUtilTest	testBC	assertEquals("STR",CommUtil.toDBC("STR"));	assertThat(CommUtil.toDBC("STR"),is(equalTo("STR")));	0
112	10	rockagen_commons-lib	CommUtilTest	testBC	assertEquals("STR",CommUtil.toDBC("STR"));	assertThat(CommUtil.toDBC("STR"),equalTo("STR"));	0
112	10	rockagen_commons-lib	CommUtilTest	testBC	assertEquals("STR",CommUtil.toDBC("STR"));	Strings=CommUtil.toDBC("STR");(S,t,r,i,n,g,s,=,C,o,m,m,U,t,i,l,.,t,o,D,B,C,(,",S,T,R,",),;);	0
112	10	rockagen_commons-lib	CommUtilTest	testBC	assertEquals("STR",CommUtil.toDBC("STR"));	assertEquals("STR",CommUtil.toDBC("STR"+"STR"));	0
112	10	rockagen_commons-lib	CommUtilTest	testBC	assertEquals("STR",CommUtil.toDBC("STR"));	assertTrue(CommUtil.toDBC("STR").contains("STR"));	0
112	10	rockagen_commons-lib	CommUtilTest	testBC	assertEquals("STR",CommUtil.toDBC("STR"));	assertTrue(CommUtil.toDBC("STR").equals("STR"));	0
112	10	rockagen_commons-lib	CommUtilTest	testBC	assertEquals("STR",CommUtil.toDBC("STR"));	assertEquals("STR",CommUtil.toDBC("STR"+"STR"));	0
112	10	rockagen_commons-lib	CommUtilTest	testBC	assertEquals("STR",CommUtil.toDBC("STR"));	Stringresult=CommUtil.toDBC("STR");(S,t,r,i,n,g,r,e,s,u,l,t,=,C,o,m,m,U,t,i,l,.,t,o,D,B,C,(,",S,T,R,",),;);	0
113	10	sofastack_sofa-bolt	RpcConnectionManagerTest	testAdd	assertEquals(1,cm.count(poolKey));	assertEquals(1,cm.count("STR"));	0
113	10	sofastack_sofa-bolt	RpcConnectionManagerTest	testAdd	assertEquals(1,cm.count(poolKey));	assertEquals(0,cm.count("STR"));	0
113	10	sofastack_sofa-bolt	RpcConnectionManagerTest	testAdd	assertEquals(1,cm.count(poolKey));	assertEquals(1,cm.count("STR"));	0
113	10	sofastack_sofa-bolt	RpcConnectionManagerTest	testAdd	assertEquals(1,cm.count(poolKey));	assertEquals(0,cm.count("STR"));	0
113	10	sofastack_sofa-bolt	RpcConnectionManagerTest	testAdd	assertEquals(1,cm.count(poolKey));	assertEquals(1,cm.count(poolKey));	1
113	10	sofastack_sofa-bolt	RpcConnectionManagerTest	testAdd	assertEquals(1,cm.count(poolKey));	assertEquals(0,cm.count(poolKey));	0
113	10	sofastack_sofa-bolt	RpcConnectionManagerTest	testAdd	assertEquals(1,cm.count(poolKey));	assertEquals(2,cm.count("STR"));	0
113	10	sofastack_sofa-bolt	RpcConnectionManagerTest	testAdd	assertEquals(1,cm.count(poolKey));	assertThat(cm.count("STR"),is(1));	0
113	10	sofastack_sofa-bolt	RpcConnectionManagerTest	testAdd	assertEquals(1,cm.count(poolKey));	assertTrue(cm.count("STR")==1);	0
113	10	sofastack_sofa-bolt	RpcConnectionManagerTest	testAdd	assertEquals(1,cm.count(poolKey));	assertEquals(1,cm.count(poolKey));	1
114	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testTokensToJavaKoreanTokenList	assertEquals("STR"+"STR",OpenKoreanTextProcessorJava.tokensToJavaKoreanTokenList(tokens,true).toString());	assertTrue(tokens.get(0).isUnknown());	0
114	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testTokensToJavaKoreanTokenList	assertEquals("STR"+"STR",OpenKoreanTextProcessorJava.tokensToJavaKoreanTokenList(tokens,true).toString());	assertTrue(tokens.isUnknown());	0
114	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testTokensToJavaKoreanTokenList	assertEquals("STR"+"STR",OpenKoreanTextProcessorJava.tokensToJavaKoreanTokenList(tokens,true).toString());	assertFalse(tokens.isUnknown());	0
114	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testTokensToJavaKoreanTokenList	assertEquals("STR"+"STR",OpenKoreanTextProcessorJava.tokensToJavaKoreanTokenList(tokens,true).toString());	List<KoreanTokenizer.KoreanToken>tokens2=OpenKoreanTextProcessorJava.tokenize(text);(L,i,s,t,<,K,o,r,e,a,n,T,o,k,e,n,i,z,e,r,.,K,o,r,e,a,n,T,o,k,e,n,>,t,o,k,e,n,s,2,=,O,p,e,n,K,o,r,e,a,n,T,e,x,t,P,r,o,c,e,s,s,o,r,J,a,v,a,.,t,o,k,e,n,i,z,e,(,t,e,x,t,),;);	0
114	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testTokensToJavaKoreanTokenList	assertEquals("STR"+"STR",OpenKoreanTextProcessorJava.tokensToJavaKoreanTokenList(tokens,true).toString());	assertThat(tokens,hasItem(newKoreanTokenizer.KoreanToken(){@OverridepublicbooleanisUnknown(){returnfalse;}}));	0
114	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testTokensToJavaKoreanTokenList	assertEquals("STR"+"STR",OpenKoreanTextProcessorJava.tokensToJavaKoreanTokenList(tokens,true).toString());	assertThat(tokens,hasItem(newKoreanTokenizer.KoreanToken(){@OverridepublicbooleanisUnknown(){returntrue;}}));	0
114	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testTokensToJavaKoreanTokenList	assertEquals("STR"+"STR",OpenKoreanTextProcessorJava.tokensToJavaKoreanTokenList(tokens,true).toString());	assertTrue(tokens.isUnknown());	0
114	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testTokensToJavaKoreanTokenList	assertEquals("STR"+"STR",OpenKoreanTextProcessorJava.tokensToJavaKoreanTokenList(tokens,true).toString());	assertThat(tokens,hasItem(newKoreanTokenizer.KoreanToken()));	0
114	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testTokensToJavaKoreanTokenList	assertEquals("STR"+"STR",OpenKoreanTextProcessorJava.tokensToJavaKoreanTokenList(tokens,true).toString());	assertFalse(tokens.isUnknown());	0
114	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testTokensToJavaKoreanTokenList	assertEquals("STR"+"STR",OpenKoreanTextProcessorJava.tokensToJavaKoreanTokenList(tokens,true).toString());	assertThat(tokens,hasItem(newKoreanTokenizer.KoreanToken("STR")));	0
115	10	TooTallNate_Java-WebSocket	DefaultSSLWebSocketServerFactoryTest	testCreateWebSocket	assertNotNull(webSocketImpl);	assertNotNull(webSocketImpl);	1
115	10	TooTallNate_Java-WebSocket	DefaultSSLWebSocketServerFactoryTest	testCreateWebSocket	assertNotNull(webSocketImpl);	assertNotNull(webSocketImpl);	1
115	10	TooTallNate_Java-WebSocket	DefaultSSLWebSocketServerFactoryTest	testCreateWebSocket	assertNotNull(webSocketImpl);	assertThat(webSocketImpl,instanceOf(WebSocketImpl.class));	0
115	10	TooTallNate_Java-WebSocket	DefaultSSLWebSocketServerFactoryTest	testCreateWebSocket	assertNotNull(webSocketImpl);	assertThat(webSocketImpl).isNotNull();	0
115	10	TooTallNate_Java-WebSocket	DefaultSSLWebSocketServerFactoryTest	testCreateWebSocket	assertNotNull(webSocketImpl);	assertEquals(webSocketAdapter,webSocketImpl);	0
115	10	TooTallNate_Java-WebSocket	DefaultSSLWebSocketServerFactoryTest	testCreateWebSocket	assertNotNull(webSocketImpl);	assertEquals(webSocketAdapter,webSocketImpl);	0
115	10	TooTallNate_Java-WebSocket	DefaultSSLWebSocketServerFactoryTest	testCreateWebSocket	assertNotNull(webSocketImpl);	assertThat(webSocketImpl,instanceOf(CustomWebSocket.class));	0
115	10	TooTallNate_Java-WebSocket	DefaultSSLWebSocketServerFactoryTest	testCreateWebSocket	assertNotNull(webSocketImpl);	assertThat(webSocketAdapter,instanceOf(WebSocketImpl.class));	0
115	10	TooTallNate_Java-WebSocket	DefaultSSLWebSocketServerFactoryTest	testCreateWebSocket	assertNotNull(webSocketImpl);	assertThat(webSocketImpl,instanceOf(DefaultSSLWebSocketAdapter.class));	0
115	10	TooTallNate_Java-WebSocket	DefaultSSLWebSocketServerFactoryTest	testCreateWebSocket	assertNotNull(webSocketImpl);	assertThat(webSocketImpl,notNullValue());	0
116	10	trautonen_coveralls-maven-plugin	CoverallsProxyClientTest	testConstructorWithProxy	assertNotNull(newCoverallsProxyClient("STR",proxy));	CoverallsProxyClientclient=newCoverallsProxyClient("STR",proxy);(C,o,v,e,r,a,l,l,s,P,r,o,x,y,C,l,i,e,n,t,c,l,i,e,n,t,=,n,e,w,C,o,v,e,r,a,l,l,s,P,r,o,x,y,C,l,i,e,n,t,(,",S,T,R,",,,p,r,o,x,y,),;);	0
116	10	trautonen_coveralls-maven-plugin	CoverallsProxyClientTest	testConstructorWithProxy	assertNotNull(newCoverallsProxyClient("STR",proxy));	CoverallsClientclient=newCoverallsProxyClient("STR",proxy);(C,o,v,e,r,a,l,l,s,C,l,i,e,n,t,c,l,i,e,n,t,=,n,e,w,C,o,v,e,r,a,l,l,s,P,r,o,x,y,C,l,i,e,n,t,(,",S,T,R,",,,p,r,o,x,y,),;);	0
